employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type,isolation_forest_pred,isolation_forest_score,oneclass_svm_pred,oneclass_svm_score,local_outlier_factor_pred,local_outlier_factor_score,ensemble_anomaly,ensemble_score,top_anomaly_feature
EMP00495,HR,22,73.1,40369.39,18688.37,7689.84,0.6,0.0,10247.26,1616.99,55110.43,0,Normal,0,0.021776,0,0.145596,0,0.00988,0,0.059084,net_salary
EMP01457,Finance,4,73.5,41924.09,15738.75,7624.42,4.2,0.0,5369.0,3287.89,58281.13,0,Normal,0,0.054125,0,0.144679,0,0.017579,0,0.072128,net_salary
EMP00487,Engineering,8,50.6,52754.27,22291.8,7550.54,19.1,0.0,8165.01,3830.53,80047.38,0,Normal,0,0.065375,0,0.145738,0,0.030557,0,0.080557,net_salary
EMP00352,Operations,18,48.6,33450.72,10563.33,7069.99,4.6,3036.63,7813.65,2161.79,45587.79,0,Normal,0,0.070743,0,0.186116,0,0.008935,0,0.088598,net_salary
EMP01627,Management,25,41.4,0.0,18866.43,2084.53,0.0,33114.87,0.0,0.0,54065.83,1,ghost_employee,1,0.390174,1,0.400141,1,0.127967,1,0.306094,net_salary
EMP01650,Management,15,53.3,66091.24,26436.5,9913.69,4.3,6609.12,-2341.35,-992.61,115048.81,1,negative_deduction,0,0.332559,0,0.256554,0,0.022271,0,0.203795,net_salary
EMP01464,Finance,13,55.2,65515.05,26249.85,7069.5,0.8,0.0,9101.74,3152.85,87071.17,0,Normal,0,0.054085,0,0.062446,0,0.038192,0,0.051574,net_salary
EMP00276,HR,14,100.0,39978.06,19256.91,4754.08,12.6,0.0,11529.47,2426.71,54755.28,0,Normal,0,0.118643,0,0.32257,0,0.037515,0,0.159576,net_salary
EMP00515,Engineering,24,45.3,74384.51,29789.91,9942.04,11.7,0.0,13767.55,4857.95,103650.01,0,Normal,0,0.10703,0,0.215513,0,0.069988,0,0.130844,net_salary
EMP01044,Finance,18,60.4,35774.0,14701.19,4460.48,7.3,0.0,3656.3,2519.27,51208.38,0,Normal,0,0.081677,0,0.092891,0,0.027554,0,0.067374,net_salary
EMP00887,Finance,15,63.9,50002.28,18393.89,5802.98,2.5,2803.79,12368.07,2016.01,63790.79,0,Normal,0,0.043969,0,0.095797,0,0.01975,0,0.053172,net_salary
EMP01111,Operations,13,46.7,37781.41,14495.89,4060.71,8.8,3558.91,7159.9,964.04,54889.95,0,Normal,0,0.072529,0,0.172574,0,0.015041,0,0.086715,net_salary
EMP01236,Sales,4,42.3,28953.19,13222.27,6033.92,1.6,0.0,4412.33,923.72,43307.63,0,Normal,0,0.118291,0,0.283002,0,0.024492,0,0.141928,net_salary
EMP00409,Management,16,73.6,51874.17,22395.76,8857.2,4.5,0.0,6627.19,2493.61,76194.77,0,Normal,0,0.009652,0,0.007364,0,0.023114,0,0.013377,net_salary
EMP01660,HR,13,52.9,32163.74,12865.5,7920.89,280.8,3216.37,6432.75,1608.19,129700.28,1,impossible_overtime,1,0.686245,1,0.464061,0,0.017138,0,0.389148,net_salary
EMP01447,Finance,1,51.5,43347.81,13119.03,8695.96,0.9,0.0,7379.7,1679.74,56469.11,0,Normal,0,0.09736,0,0.2437,0,0.024421,0,0.121827,net_salary
EMP00074,Operations,3,52.0,55637.67,27030.33,12338.82,6.0,0.0,5789.43,1928.8,90418.21,0,Normal,0,0.120691,0,0.199321,0,0.050391,0,0.123468,net_salary
EMP00110,Engineering,5,44.3,69833.12,32162.49,11662.76,20.7,12030.64,13242.16,2860.84,123138.0,0,Normal,0,0.221745,0,0.235944,0,0.093878,0,0.183856,net_salary
EMP01246,Finance,13,66.2,64745.07,20231.95,10128.65,1.6,0.0,15833.56,4746.82,75496.47,0,Normal,0,0.094354,0,0.09231,0,0.040738,0,0.075801,net_salary
EMP01565,Finance,6,68.6,58645.72,23458.29,8796.86,24.0,5864.57,11729.14,2932.29,9529.93,1,net_salary_inconsistency,0,0.177226,0,0.222305,1,0.528238,0,0.309256,net_salary
EMP00549,HR,5,97.3,37071.56,18281.82,3981.27,2.8,4364.23,6790.89,2631.07,55250.05,0,Normal,0,0.127655,0,0.272847,0,0.032315,0,0.144272,net_salary
EMP00799,Finance,22,64.4,61616.62,25966.91,11876.16,9.9,0.0,15795.37,2410.93,86972.18,0,Normal,0,0.060447,0,0.125297,0,0.026857,0,0.070867,net_salary
EMP01074,Engineering,20,73.0,65711.17,22876.3,9343.65,1.1,6680.47,12936.46,3031.68,89321.1,0,Normal,0,0.052007,0,0.024195,0,0.025168,0,0.03379,net_salary
EMP01038,Operations,9,95.4,35153.18,13063.9,5497.01,4.1,0.0,6450.3,1695.3,46919.69,0,Normal,0,0.048205,0,0.210256,0,0.014823,0,0.091095,net_salary
EMP01031,Engineering,2,43.1,35822.51,12871.83,8498.04,1.4,4506.46,4062.47,1895.84,56210.7,0,Normal,0,0.141849,0,0.285556,0,0.023978,0,0.150461,net_salary
EMP01023,Management,29,85.5,76752.95,24530.36,16895.07,2.7,13834.61,16277.46,4422.12,113256.22,0,Normal,0,0.249649,0,0.265487,0,0.095796,0,0.203644,net_salary
EMP00052,Operations,2,67.4,29456.76,12691.99,4589.73,19.8,2641.11,5862.91,1602.08,47382.51,0,Normal,0,0.13274,0,0.224937,0,0.049577,0,0.135751,net_salary
EMP01209,Sales,21,53.3,31951.28,14442.01,4666.9,0.1,0.0,5778.79,1670.1,43641.25,0,Normal,0,0.063434,0,0.151393,0,0.016717,0,0.077181,net_salary
EMP00077,Operations,19,92.1,48421.61,16576.03,11004.82,10.3,0.0,7854.39,3621.68,69202.1,0,Normal,0,0.043883,0,0.144312,0,0.037384,0,0.075193,net_salary
EMP00248,Management,26,47.5,107024.01,49182.5,21953.82,0.3,0.0,19984.01,3930.18,154547.15,0,Normal,0,0.350528,0,0.345499,0,0.103609,0,0.266545,net_salary
EMP01375,Engineering,9,43.8,49991.6,22183.45,11896.44,7.4,3739.88,6027.32,1816.44,83435.78,0,Normal,0,0.0718,0,0.159509,0,0.03261,0,0.087973,net_salary
EMP00186,Finance,5,89.1,33666.12,11023.29,7432.68,5.9,6461.86,4264.7,944.92,55236.49,0,Normal,0,0.142628,0,0.198848,0,0.016204,0,0.119227,net_salary
EMP00271,Operations,11,86.6,37459.25,18135.82,7135.31,19.0,0.0,6067.87,2371.72,60963.22,0,Normal,0,0.041177,0,0.103244,0,0.013248,0,0.052556,net_salary
EMP01539,Sales,2,90.9,46627.31,18650.92,6994.1,3.3,4662.73,-1718.99,-139.01,80235.59,1,negative_deduction,0,0.31246,0,0.368673,0,0.08554,0,0.255557,net_salary
EMP00531,Operations,2,42.9,39693.55,13070.58,4519.8,13.1,0.0,10031.61,1969.91,50157.27,0,Normal,0,0.119833,0,0.371652,0,0.036112,0,0.175866,net_salary
EMP00124,Engineering,2,41.0,66480.43,25572.83,14324.01,10.0,0.0,15668.02,4492.36,92449.43,0,Normal,0,0.163984,0,0.343768,0,0.088656,0,0.198803,net_salary
EMP00252,Sales,23,43.0,47006.07,22046.98,8099.27,3.7,8969.34,9672.02,1321.94,76758.22,0,Normal,0,0.101956,0,0.218587,0,0.030307,0,0.11695,net_salary
EMP00916,Sales,3,73.8,39155.34,17497.47,6295.38,0.4,0.0,8313.59,935.03,53846.4,0,Normal,0,0.060579,0,0.192091,0,0.015521,0,0.089397,net_salary
EMP01351,Operations,28,78.4,38854.93,16288.38,4779.62,2.0,0.0,7702.14,2075.38,50873.94,0,Normal,0,0.076387,0,0.218164,0,0.02155,0,0.105367,net_salary
EMP00708,Operations,19,90.7,44013.64,18513.46,8668.33,0.6,4205.86,6924.75,2317.5,66406.62,0,Normal,0,0.042599,0,0.111312,0,0.012556,0,0.055489,net_salary
EMP00585,Finance,4,97.8,39799.12,12128.44,5709.55,11.2,0.0,5367.14,1857.14,54591.74,0,Normal,0,0.108369,0,0.283948,0,0.018349,0,0.136889,net_salary
EMP00211,HR,2,88.5,36789.38,12472.82,7068.27,20.2,0.0,6682.58,812.84,55802.04,0,Normal,0,0.113136,0,0.266744,0,0.030109,0,0.136663,net_salary
EMP01296,Engineering,11,76.5,72846.95,30658.56,10575.65,7.8,0.0,16436.93,2548.25,100422.91,0,Normal,0,0.086642,0,0.067249,0,0.035721,0,0.063204,net_salary
EMP01387,Operations,13,54.9,23979.06,10433.71,3611.76,1.1,3205.15,6120.12,837.68,34519.16,0,Normal,0,0.135496,0,0.238505,0,0.02667,0,0.133557,net_salary
EMP01271,Finance,7,61.7,56210.67,20559.87,9082.23,3.2,0.0,14197.19,3659.85,69682.05,0,Normal,0,0.058367,0,0.142352,0,0.018343,0,0.073021,net_salary
EMP00345,Sales,25,64.9,40468.34,12223.74,9799.53,0.8,3164.87,5192.48,1193.59,59573.92,0,Normal,0,0.067659,0,0.126999,0,0.018481,0,0.071046,net_salary
EMP00583,HR,24,79.0,38490.37,12802.04,6994.48,17.1,4877.32,3985.33,2812.42,62536.95,0,Normal,0,0.124251,0,0.154443,0,0.031564,0,0.103419,net_salary
EMP01392,Engineering,7,74.3,32440.91,14780.38,6472.73,17.1,5274.2,6884.67,2245.58,55038.65,0,Normal,0,0.082431,0,0.122499,0,0.011986,0,0.072305,net_salary
EMP01161,Operations,25,57.5,38516.01,17331.13,8905.48,7.0,0.0,9622.19,2691.04,54967.0,0,Normal,0,0.036869,0,0.197476,0,0.004158,0,0.079501,net_salary
EMP00627,HR,28,84.8,35835.54,16143.68,6638.19,2.2,0.0,6562.95,877.85,51915.72,0,Normal,0,0.079343,0,0.244442,0,0.024683,0,0.116156,net_salary
EMP00661,Sales,22,85.9,40818.69,15486.55,7994.11,0.3,0.0,4984.61,914.39,58515.15,0,Normal,0,0.049327,0,0.13986,0,0.018861,0,0.06935,net_salary
EMP00068,Operations,24,41.0,33823.98,13139.22,5639.4,5.8,3165.8,8626.1,1817.6,47163.88,0,Normal,0,0.0978,0,0.336652,0,0.017626,0,0.150693,net_salary
EMP00399,Operations,4,64.0,46941.51,18709.19,11537.13,12.6,0.0,11516.96,3084.08,68131.76,0,Normal,0,0.057565,0,0.171659,0,0.022694,0,0.083973,net_salary
EMP00317,Sales,26,50.3,40911.47,18596.48,7920.89,16.0,3966.52,10600.82,1793.85,62128.12,0,Normal,0,0.08212,0,0.268384,0,0.021587,0,0.12403,net_salary
EMP00142,Sales,18,65.1,50928.38,20014.95,11567.47,19.7,7198.72,14024.85,3941.5,81149.01,0,Normal,0,0.117694,0,0.136386,0,0.035006,0,0.096362,net_salary
EMP00354,Engineering,29,61.3,32601.56,11482.59,3546.03,2.8,0.0,6137.49,766.33,41582.15,0,Normal,0,0.127279,0,0.280777,0,0.065644,0,0.1579,net_salary
EMP00807,Management,8,81.3,76447.91,29724.53,14988.92,3.8,0.0,11206.84,3305.61,109372.37,0,Normal,0,0.103902,0,0.097601,0,0.048038,0,0.08318,net_salary
EMP01212,HR,7,96.0,34161.99,11681.28,6204.37,10.0,0.0,7159.47,1671.02,46419.84,0,Normal,0,0.065013,0,0.249833,0,0.024078,0,0.112975,net_salary
EMP01666,HR,7,43.9,46822.1,18728.84,7023.31,6.8,4682.21,-4951.92,-276.86,85470.15,1,negative_deduction,0,0.329947,1,0.384288,0,0.052028,0,0.255421,net_salary
EMP01510,HR,7,64.4,58445.97,23378.39,8766.9,19.6,29222.99,2922.3,1168.92,126462.48,1,duplicate_manipulation,0,0.359982,0,0.18048,1,0.289948,0,0.276803,net_salary
EMP01641,Operations,11,65.7,27952.91,11181.16,4192.94,4.4,13976.45,1397.65,559.06,56499.81,1,duplicate_manipulation,0,0.297895,0,0.137746,1,0.233159,0,0.222933,net_salary
EMP00262,Management,1,93.3,99305.13,47083.92,13650.65,9.4,0.0,17857.88,7435.96,143497.12,0,Normal,1,0.388072,1,0.403423,1,0.151356,1,0.314284,net_salary
EMP00669,Engineering,2,44.9,53816.94,17826.34,6700.38,4.7,0.0,9611.26,1213.13,69890.58,0,Normal,0,0.088428,0,0.272474,0,0.032061,0,0.130988,net_salary
EMP00416,Sales,13,85.9,41679.23,15227.88,7201.53,5.3,0.0,6212.79,3077.47,56889.32,0,Normal,0,0.028405,0,0.090275,0,0.017046,0,0.045242,net_salary
EMP01091,Management,21,66.2,77704.12,34066.27,11371.04,7.5,0.0,18314.29,1643.75,108646.96,0,Normal,0,0.120636,0,0.133301,0,0.075033,0,0.109657,net_salary
EMP01625,Management,9,49.7,59758.61,23903.44,8963.79,18.6,311787.37,11951.72,2987.93,399893.97,1,bonus_abuse,1,0.712557,1,0.434419,0,0.020276,0,0.389084,net_salary
EMP00902,Engineering,21,47.8,53351.54,16661.11,5873.61,3.9,5852.29,5891.98,3431.53,74365.71,0,Normal,0,0.085895,0,0.161883,0,0.028046,0,0.091941,net_salary
EMP01218,Finance,13,87.4,35413.48,16048.39,4913.05,1.0,0.0,5036.07,2337.39,49333.46,0,Normal,0,0.045911,0,0.119001,0,0.008469,0,0.057794,net_salary
EMP00185,Sales,5,42.1,50545.99,23289.62,6552.45,3.3,3404.34,5287.97,2486.13,77582.07,0,Normal,0,0.114249,0,0.237719,0,0.036034,0,0.129334,net_salary
EMP01319,Engineering,3,99.4,38936.73,17720.15,4022.06,0.8,0.0,4459.67,2623.02,53888.28,0,Normal,0,0.149334,0,0.334425,0,0.060217,0,0.181325,net_salary
EMP00353,Finance,28,66.7,42114.95,16364.17,5653.92,2.1,3177.82,7828.49,2641.15,57670.36,0,Normal,0,0.085341,0,0.182466,0,0.019629,0,0.095812,net_salary
EMP00846,Sales,23,64.9,43919.64,18319.65,10771.25,1.5,4378.0,5423.74,1326.99,71255.43,0,Normal,0,0.056581,0,0.07705,0,0.025139,0,0.052923,net_salary
EMP00351,HR,26,75.0,30008.18,11042.84,5001.94,0.7,0.0,5594.89,730.36,39924.64,0,Normal,0,0.095253,0,0.20911,0,0.033911,0,0.112758,net_salary
EMP00491,HR,22,80.4,42057.43,15600.5,5272.92,7.9,2598.27,5135.56,2860.73,60647.71,0,Normal,0,0.06749,0,0.118232,0,0.015495,0,0.067072,net_salary
EMP01444,Sales,10,96.7,31293.0,14768.08,7920.89,0.2,0.0,7633.39,857.28,44554.84,0,Normal,0,0.085775,0,0.269263,0,0.024582,0,0.12654,net_salary
EMP01001,Engineering,16,71.2,41662.5,13166.23,8742.16,5.4,0.0,4843.51,1243.87,59592.67,0,Normal,0,0.034551,0,0.03358,0,0.01727,0,0.028467,net_salary
EMP01472,Operations,23,68.6,38705.48,14812.71,4973.28,9.4,0.0,7744.93,2705.21,51452.25,0,Normal,0,0.033636,0,0.121284,0,0.016794,0,0.057238,net_salary
EMP00746,Operations,1,91.7,38581.74,15434.84,7740.07,20.0,0.0,5702.28,1988.42,61300.03,0,Normal,0,0.12419,0,0.276112,0,0.024725,0,0.141676,net_salary
EMP00238,Engineering,8,73.7,43340.63,15417.5,6495.2,13.2,2452.46,7473.47,1876.89,63718.83,0,Normal,0,0.032784,0,0.066974,0,0.006728,0,0.035495,net_salary
EMP01628,Engineering,10,51.1,47612.02,19044.81,7141.8,15.7,23806.01,2380.6,952.24,101279.69,1,duplicate_manipulation,0,0.314574,0,0.171573,1,0.25138,0,0.245842,net_salary
EMP01294,Finance,22,84.7,42126.64,18707.46,9495.84,8.2,0.0,5509.95,1020.82,67037.66,0,Normal,0,0.04935,0,0.120289,0,0.015989,0,0.061876,net_salary
EMP01121,Operations,18,80.8,21193.55,6464.88,3921.42,4.4,0.0,3287.91,1099.35,28066.82,0,Normal,0,0.145976,0,0.15635,0,0.038346,0,0.113557,net_salary
EMP00427,Sales,12,42.1,43587.97,18262.03,4616.15,4.1,2277.22,9186.87,2941.95,58289.96,0,Normal,0,0.070886,0,0.210804,0,0.026133,0,0.102608,net_salary
EMP01478,Operations,11,91.1,42530.48,13125.76,9513.12,5.0,0.0,9883.38,1261.87,56017.73,0,Normal,0,0.040219,0,0.178896,0,0.020028,0,0.079714,net_salary
EMP01166,Operations,7,45.1,40349.93,13708.04,6190.09,1.0,0.0,6768.13,1785.72,52072.49,0,Normal,0,0.055715,0,0.19817,0,0.015389,0,0.089758,net_salary
EMP00671,Engineering,15,40.6,63498.57,31460.75,7735.86,2.5,11686.74,17859.03,3317.17,94693.97,0,Normal,0,0.239024,0,0.307555,0,0.118159,0,0.221579,net_salary
EMP00787,Finance,10,52.7,54148.1,23956.61,7087.03,26.2,4983.38,6215.8,1089.05,96170.4,0,Normal,0,0.152123,0,0.114158,0,0.114142,0,0.126808,net_salary
EMP00479,Management,4,58.3,117125.45,38914.2,28591.72,19.2,0.0,20218.87,5502.98,179992.1,0,Normal,1,0.420587,1,0.409166,1,0.205726,1,0.34516,net_salary
EMP01101,Engineering,19,52.6,60240.86,19674.78,14226.73,14.5,0.0,16599.47,3120.11,82611.78,0,Normal,0,0.113801,0,0.200529,0,0.049684,0,0.121338,net_salary
EMP01406,HR,22,78.7,35143.29,13378.92,8408.24,9.9,0.0,4060.26,2419.71,53712.22,0,Normal,0,0.065092,0,0.111776,0,0.015318,0,0.064062,net_salary
EMP01264,HR,26,72.3,37695.66,15157.96,5379.22,11.1,0.0,7264.04,3011.82,51879.68,0,Normal,0,0.048138,0,0.167888,0,0.023888,0,0.079971,net_salary
EMP01533,Engineering,7,96.8,0.0,10041.64,7117.98,0.0,31350.13,0.0,0.0,48509.75,1,ghost_employee,1,0.401237,0,0.384227,1,0.179398,0,0.321621,net_salary
EMP00940,Finance,7,64.4,58996.79,18645.19,6681.95,19.6,0.0,7254.08,3423.42,84487.09,0,Normal,0,0.076073,0,0.10665,0,0.03322,0,0.071981,net_salary
EMP00901,Engineering,12,57.5,65210.78,28017.59,8994.24,1.7,0.0,9872.73,1388.1,92001.08,0,Normal,0,0.069813,0,0.048657,0,0.049917,0,0.056129,net_salary
EMP00840,Finance,17,55.8,41806.07,16542.59,5846.7,1.6,0.0,9498.68,3134.96,52188.81,0,Normal,0,0.048091,0,0.116849,0,0.025748,0,0.063563,net_salary
EMP00986,HR,8,89.2,48429.04,20326.28,11814.84,0.3,0.0,13456.54,1726.5,65523.33,0,Normal,0,0.07762,0,0.240225,0,0.025975,0,0.114606,net_salary
EMP01622,Management,22,46.3,95564.3,38225.72,14334.65,228.2,9556.43,19112.86,4778.22,338237.89,1,impossible_overtime,1,0.823447,1,0.723197,0,0.09056,0,0.545735,net_salary
EMP00241,Management,26,96.6,61155.6,28446.05,9480.33,1.1,10523.31,15769.99,3438.09,91027.88,0,Normal,0,0.193121,0,0.293162,0,0.061541,0,0.182608,net_salary
EMP00833,Engineering,14,82.6,69266.96,26917.61,17151.43,21.6,0.0,19413.96,2820.01,105128.59,0,Normal,0,0.191437,0,0.209219,0,0.12232,0,0.174325,net_salary
EMP01434,Finance,26,94.5,50638.25,21621.59,7429.99,2.4,3268.33,8941.87,3469.27,71686.38,0,Normal,0,0.083156,0,0.236022,0,0.027816,0,0.115665,net_salary
EMP00304,Finance,6,81.0,40644.28,15843.45,8753.12,1.1,6803.76,4763.3,1064.11,66636.34,0,Normal,0,0.097744,0,0.115205,0,0.021816,0,0.078255,net_salary
EMP01428,Management,11,54.2,76346.35,27448.81,11296.06,8.5,0.0,14808.17,5018.27,101348.63,0,Normal,0,0.096994,0,0.10407,0,0.032195,0,0.077753,net_salary
EMP01243,Operations,4,50.4,30626.56,15045.55,3962.99,3.3,4969.09,5675.43,1032.27,48844.0,0,Normal,0,0.132358,0,0.237864,0,0.025469,0,0.131897,net_salary
EMP00882,Finance,4,67.8,45497.89,14745.39,11237.68,15.9,7648.14,4939.1,1373.43,79598.6,0,Normal,0,0.146933,0,0.12892,0,0.05785,0,0.111234,net_salary
EMP01674,Engineering,18,69.5,35450.88,14180.35,5317.63,379.6,3545.09,7090.18,1772.54,175792.05,1,impossible_overtime,1,0.781281,0,0.384244,0,0.01537,0,0.393632,net_salary
EMP00417,Sales,8,84.7,27463.81,8298.53,3484.46,5.6,0.0,8051.25,773.67,31863.73,0,Normal,0,0.17495,0,0.334786,0,0.043856,0,0.184531,net_salary
EMP00171,Finance,1,42.6,66838.26,23479.79,12871.65,8.9,9700.67,14818.1,3990.64,99658.45,0,Normal,0,0.196448,0,0.32373,0,0.072778,0,0.197652,net_salary
EMP01145,Sales,9,93.5,59961.01,20079.85,13224.64,14.5,4091.63,17506.63,2979.89,85021.56,0,Normal,0,0.1499,0,0.275737,0,0.039511,0,0.155049,net_salary
EMP01081,Operations,29,78.9,35847.16,12051.04,5404.89,6.5,0.0,5979.86,1550.57,47957.1,0,Normal,0,0.089838,0,0.241407,0,0.026754,0,0.119333,net_salary
EMP00744,HR,12,82.0,40587.5,16859.08,6855.05,4.3,0.0,7189.8,1234.6,57513.41,0,Normal,0,0.013501,0,0.071424,0,0.01223,0,0.032385,net_salary
EMP00045,Sales,26,61.4,42439.74,16222.09,9874.53,0.4,0.0,4292.53,2516.49,61886.49,0,Normal,0,0.091654,0,0.155931,0,0.038113,0,0.095232,net_salary
EMP00963,Engineering,13,99.0,54768.88,17374.13,8447.06,1.7,0.0,7281.42,2167.26,72014.27,0,Normal,0,0.063925,0,0.184255,0,0.014149,0,0.087443,net_salary
EMP00716,Management,2,84.9,105122.31,36442.39,16225.0,11.6,0.0,15783.73,3172.56,150265.46,0,Normal,0,0.305352,0,0.270207,0,0.10888,0,0.228146,net_salary
EMP00530,Operations,19,40.4,32928.76,15308.39,5130.52,18.1,0.0,4964.89,869.83,53120.55,0,Normal,0,0.127062,0,0.233411,0,0.052794,0,0.137756,net_salary
EMP00612,Operations,23,76.2,48560.41,19908.49,9906.65,14.1,0.0,11908.04,1073.65,71812.94,0,Normal,0,0.062401,0,0.155422,0,0.032177,0,0.083333,net_salary
EMP00451,Operations,22,100.0,32665.51,12146.4,4632.1,2.1,0.0,7200.14,2206.07,40680.9,0,Normal,0,0.113546,0,0.298173,0,0.035119,0,0.148946,net_salary
EMP01544,Engineering,25,74.7,68207.94,27283.18,10231.19,251.4,6820.79,13641.59,3410.4,256248.7,1,impossible_overtime,1,0.746969,1,0.486852,0,0.02314,0,0.418987,net_salary
EMP01521,HR,12,52.7,38082.15,15232.86,5712.32,1.5,208302.05,7616.43,1904.11,258344.37,1,bonus_abuse,1,0.62815,0,0.379859,0,0.015963,0,0.341324,net_salary
EMP00434,Engineering,5,91.5,65847.22,27234.07,6852.46,6.0,0.0,9403.67,3035.49,91198.5,0,Normal,0,0.084653,0,0.193043,0,0.057052,0,0.111583,net_salary
EMP00561,Operations,12,95.4,39104.85,16451.63,9678.49,4.1,4565.6,4694.23,1815.72,64793.71,0,Normal,0,0.07624,0,0.159634,0,0.019087,0,0.084987,net_salary
EMP00176,Engineering,20,51.7,50954.97,23531.25,9618.13,13.1,5191.93,12184.76,2321.97,81047.46,0,Normal,0,0.060074,0,0.133654,0,0.018445,0,0.070724,net_salary
EMP00908,Sales,17,75.6,40791.49,16132.35,8480.89,0.2,0.0,5883.94,2287.53,57309.74,0,Normal,0,0.020652,0,0.031579,0,0.014715,0,0.022315,net_salary
EMP00917,Sales,28,84.1,47541.94,16248.23,9004.75,1.2,8977.32,11551.32,2722.61,68033.16,0,Normal,0,0.143049,0,0.236638,0,0.025993,0,0.135227,net_salary
EMP00367,Management,22,49.1,113922.55,44354.94,23372.88,21.7,0.0,13911.91,6574.44,184340.14,0,Normal,1,0.448841,1,0.38427,0,0.112387,0,0.315166,net_salary
EMP00665,Engineering,21,59.1,57023.86,24762.85,10367.75,8.8,0.0,16781.0,2183.79,77894.14,0,Normal,0,0.089699,0,0.213125,0,0.031006,0,0.111277,net_salary
EMP01035,Engineering,7,53.0,57276.47,18595.19,11153.54,0.5,0.0,6472.77,4541.11,76279.8,0,Normal,0,0.086902,0,0.177963,0,0.031542,0,0.098802,net_salary
EMP01141,Operations,8,73.9,43415.58,19403.36,7717.33,4.3,5120.86,8064.46,2305.59,67037.27,0,Normal,0,0.019801,0,0.052711,0,0.016086,0,0.029533,net_salary
EMP00199,Operations,22,87.4,23168.71,9074.86,4878.63,1.3,0.0,2471.65,999.59,33933.33,0,Normal,0,0.16067,0,0.212756,0,0.047073,0,0.140166,net_salary
EMP00016,Engineering,13,64.5,51631.9,19954.14,8795.81,6.0,0.0,5997.35,2811.34,74477.45,0,Normal,0,0.024782,0,0.01965,0,0.018401,0,0.020944,net_salary
EMP00496,Sales,24,98.7,39341.39,16616.47,5275.25,19.2,5045.14,7308.48,3052.52,62998.7,0,Normal,0,0.127612,0,0.280159,0,0.034295,0,0.147355,net_salary
EMP01281,Finance,4,91.3,69245.42,30159.47,12245.3,5.8,0.0,7315.98,4372.97,103726.46,0,Normal,0,0.142368,0,0.251088,0,0.094562,0,0.162673,net_salary
EMP01266,Engineering,24,73.3,61171.06,22169.17,13056.75,7.4,0.0,9451.31,1665.26,89524.15,0,Normal,0,0.049618,0,0.092412,0,0.045851,0,0.062627,net_salary
EMP00406,Operations,17,68.0,32749.38,15735.51,3908.99,16.3,3301.8,3864.21,1856.18,54979.8,0,Normal,0,0.094073,0,0.067853,0,0.025578,0,0.062501,net_salary
EMP00644,Sales,17,68.2,28376.57,8834.65,4812.6,1.9,4651.57,4740.15,876.12,41564.58,0,Normal,0,0.113831,0,0.093182,0,0.03119,0,0.079401,net_salary
EMP01299,Finance,21,74.3,55496.54,25856.53,7669.6,3.5,0.0,9365.85,2679.05,78798.75,0,Normal,0,0.02263,0,0.040692,0,0.02064,0,0.027987,net_salary
EMP01315,HR,10,62.8,40126.73,14209.35,7584.93,22.2,0.0,6243.09,3068.62,60960.68,0,Normal,0,0.063287,0,0.07767,0,0.031053,0,0.057336,net_salary
EMP00523,Management,9,69.5,63733.37,27148.13,11834.0,1.3,0.0,18991.17,4921.45,79579.63,0,Normal,0,0.160988,0,0.213914,0,0.076413,0,0.150438,net_salary
EMP00200,Operations,15,44.5,36466.88,16227.81,3847.51,3.5,3684.66,4311.0,2434.03,54678.4,0,Normal,0,0.084476,0,0.169507,0,0.039417,0,0.0978,net_salary
EMP01562,Management,29,83.8,82907.24,33162.9,12436.09,24.0,8290.72,16581.45,4145.36,13472.43,1,net_salary_inconsistency,0,0.367105,0,0.384251,1,0.554158,0,0.435172,net_salary
EMP00383,Finance,19,60.5,68273.85,25976.92,11506.41,39.5,0.0,11758.12,2084.87,117196.85,0,Normal,0,0.208273,0,0.125271,0,0.121605,0,0.151716,net_salary
EMP01340,Engineering,6,85.0,59080.62,22712.86,14308.05,0.3,8175.68,6056.86,1571.62,96814.89,0,Normal,0,0.15461,0,0.158594,0,0.081295,0,0.1315,net_salary
EMP00755,Engineering,26,61.5,33387.31,11975.05,3848.95,19.0,0.0,7023.22,1979.53,46155.67,0,Normal,0,0.098133,0,0.227389,0,0.032656,0,0.119393,net_salary
EMP01429,Finance,20,62.6,41199.58,14815.91,9484.75,10.4,0.0,6232.82,2990.64,60293.74,0,Normal,0,0.029889,0,0.057568,0,0.034225,0,0.040561,net_salary
EMP00999,Management,21,45.0,103069.59,35595.55,21408.61,5.2,5186.58,26577.53,4029.67,139677.77,0,Normal,0,0.328349,0,0.344594,0,0.09065,0,0.254531,net_salary
EMP01064,Sales,15,47.0,40368.98,18549.66,9441.11,8.8,0.0,5964.23,1603.28,64122.68,0,Normal,0,0.032865,0,0.108072,0,0.010742,0,0.05056,net_salary
EMP01109,Finance,3,67.1,44454.02,19286.1,6373.49,4.1,0.0,5851.33,2146.02,63824.96,0,Normal,0,0.051319,0,0.139821,0,0.012759,0,0.067966,net_salary
EMP00057,Engineering,11,51.9,46918.11,21228.59,8896.35,0.5,0.0,7739.84,1361.89,74610.13,0,Normal,0,0.036567,0,0.093125,0,0.015975,0,0.048555,net_salary
